Size_SqFt,Bedrooms,Bathrooms,Age_Years,Location,Proximity_Amenities,House_Price,Garage,Garden,Floor_Level
895.8609900599536,4,3,37,Rural,Medium,164251.95,Yes,No,2
1673.701045334256,5,2,80,Rural,High,244253.87,No,No,4
3158.758115598427,3,2,43,Suburban,High,500181.67,No,Yes,3
2291.7024578990954,5,1,56,Urban,High,368050.26,Yes,No,1
2338.051819148575,4,2,22,Suburban,High,415317.66,Yes,No,5
2586.447139315739,4,2,68,Rural,High,396865.75,Yes,No,2
2008.5344125998631,1,3,98,Rural,Low,218377.57,No,Yes,5
2398.34208004581,3,3,23,Suburban,Low,379008.19,Yes,Yes,5
2359.0310219186013,1,2,24,Suburban,Low,357747.6,Yes,No,4
2269.5207483763793,4,3,22,Rural,Medium,362299.74,No,Yes,1
1838.9940146912977,3,2,97,Urban,High,261859.73,Yes,Yes,2
2086.0294611831296,3,1,78,Suburban,High,292997.55,Yes,No,5
1705.8192178466109,3,2,10,Suburban,Low,282998.75,No,Yes,2
2006.4071522832476,5,2,55,Suburban,Medium,325263.69,Yes,No,4
1415.7545539503667,5,1,34,Rural,Low,208884.89,No,No,1
1604.6880043635238,4,1,54,Suburban,Low,229910.73,Yes,Yes,4
1858.8439790375353,3,1,54,Rural,Low,236958.86,No,No,3
1528.1472842849619,3,1,73,Rural,Medium,190410.61,Yes,No,5
1747.4913646274117,3,3,2,Rural,Medium,309946.56,No,Yes,3
1918.037011622242,5,3,90,Rural,High,276812.44,Yes,No,4
2201.1311723321887,4,3,54,Urban,High,374267.22,Yes,Yes,5
2474.6286509264546,3,3,9,Suburban,Medium,435366.66,Yes,No,5
1768.107814310946,3,2,9,Urban,High,315229.78,Yes,Yes,4
2667.552308634312,2,3,0,Rural,High,459990.33,Yes,No,1
2469.3055393127465,1,3,72,Rural,Low,311877.44,Yes,Yes,1
2252.046915971971,5,2,26,Suburban,Medium,388959.69,Yes,No,3
2076.8245646483097,2,2,30,Suburban,Low,316132.71,Yes,Yes,3
2159.5604209342705,4,2,6,Urban,High,401799.65,No,No,4
2593.5255753331912,1,1,80,Urban,High,364742.93,Yes,No,3
2611.7898298796367,4,3,38,Rural,Medium,405548.48,Yes,No,1
2667.4733641918215,5,2,82,Suburban,High,400349.3,Yes,No,3
2020.6634159385017,4,1,2,Rural,Low,320621.26,Yes,Yes,1
2277.4835824993065,3,3,33,Suburban,High,394129.59,No,No,1
2671.7732533110257,3,2,76,Urban,Low,376107.13,Yes,No,2
1688.1419825418036,4,1,79,Rural,High,232713.0,Yes,No,5
1840.7915731408482,4,1,92,Suburban,High,269697.2,No,Yes,4
2008.018331506739,4,3,53,Rural,High,296302.75,No,Yes,4
2449.799368989703,4,3,3,Rural,Low,415613.15,Yes,Yes,2
2457.5860753593115,3,3,79,Suburban,High,362388.06,Yes,No,1
1884.5679444010323,2,1,82,Rural,Medium,240755.43,No,No,5
1245.695272810145,2,2,90,Suburban,Medium,125815.4,No,No,2
2123.0919721479836,4,2,38,Suburban,Low,308867.54,Yes,No,4
1540.8419313357995,4,1,32,Urban,Low,257327.77,Yes,No,3
1255.0318976798887,1,3,79,Rural,Medium,142618.84,Yes,Yes,5
1368.0642196331419,4,3,45,Urban,Medium,229750.98,No,No,4
2163.1905039227804,2,3,21,Suburban,Low,309124.14,No,No,3
2680.5186804664036,5,1,23,Suburban,High,456032.46,Yes,Yes,3
2019.447258118122,5,2,46,Urban,High,353751.39,Yes,Yes,2
2105.6903273229823,4,1,78,Suburban,Low,281037.52,Yes,No,5
2591.447469438963,4,1,74,Rural,High,377686.32,Yes,Yes,4
1227.7725454582228,5,3,88,Rural,Low,145105.3,No,Yes,4
2260.0882108001356,1,2,7,Rural,High,373439.65,No,Yes,1
1994.2051078405893,2,1,79,Suburban,Low,246583.16,No,No,2
2283.0287294160335,4,2,60,Rural,High,348984.39,No,No,1
1758.258045798092,4,3,50,Urban,Medium,291400.69,No,No,5
1591.0313547867588,1,2,62,Urban,High,215774.38,No,Yes,5
2070.2544521428026,2,3,80,Urban,Medium,298535.64,Yes,Yes,4
2824.595661667231,4,1,38,Suburban,High,452864.59,No,Yes,3
2430.4550522707314,2,1,34,Urban,Low,377207.06,No,No,5
1746.1536149099543,2,3,64,Suburban,High,238532.44,No,Yes,4
1329.51398200936,5,2,21,Suburban,Medium,254979.22,Yes,Yes,5
1158.9663581511072,4,2,27,Urban,Low,197131.97,Yes,No,4
2658.0497259252406,5,2,46,Urban,Medium,428047.48,No,No,5
1522.4588559320862,2,2,21,Urban,Low,252195.39,No,Yes,4
1837.2432935025317,4,3,55,Rural,Low,261508.86,Yes,No,5
2660.605563038788,3,2,1,Rural,Low,433206.18,Yes,No,4
1193.049272260504,3,1,69,Suburban,High,181503.04,Yes,No,1
2746.1322547375294,1,1,78,Rural,Medium,336875.12,No,Yes,2
1873.1797730537492,5,1,29,Rural,High,306363.8,No,No,3
1425.7083423806307,2,2,85,Rural,Low,138705.93,No,Yes,1
1876.3245364255433,3,2,12,Rural,Medium,294335.69,Yes,Yes,2
1638.7016092992612,4,1,92,Urban,High,231444.06,Yes,Yes,4
2220.4098994528576,2,2,37,Rural,Low,309421.9,Yes,Yes,3
1675.9337830561112,1,3,84,Urban,Medium,222902.75,Yes,Yes,1
1044.1788945404785,2,2,49,Suburban,High,156613.12,No,No,5
1889.7187327955053,1,2,52,Urban,Medium,281502.17,No,No,4
1321.7274738567305,2,2,29,Urban,Low,199071.2,No,Yes,4
2102.15994199416,4,1,80,Urban,Medium,275403.07,Yes,Yes,1
1406.434833858338,5,3,46,Suburban,Low,221816.19,No,Yes,5
1755.993598413957,3,3,93,Urban,Low,219743.99,No,Yes,1
2091.293902107168,2,1,33,Urban,Low,318172.03,No,Yes,2
1893.7706374828654,2,1,55,Urban,Low,262946.93,Yes,Yes,5
2125.2151415005223,4,3,36,Urban,Low,365065.82,Yes,No,2
2340.1435828588783,4,2,93,Urban,Low,299317.61,Yes,Yes,1
1421.033150134347,3,1,95,Suburban,High,173847.61,Yes,No,3
1967.8012296876461,2,1,35,Rural,Low,276187.91,Yes,Yes,3
500.0,4,3,97,Urban,Medium,50000.0,No,Yes,3
2123.666650841262,5,3,6,Rural,Medium,376561.65,No,Yes,2
1849.5929348125787,1,1,80,Suburban,Medium,234227.48,Yes,Yes,4
1508.2751182610143,1,1,48,Suburban,Low,183884.37,No,Yes,5
2157.8597111482622,4,3,39,Urban,Medium,374077.75,Yes,Yes,3
2586.3487885925338,3,2,90,Urban,Low,350665.93,Yes,No,1
1761.9911262005285,4,3,42,Rural,Medium,276038.96,Yes,No,3
1527.5927548791399,4,2,28,Rural,Low,253848.55,Yes,Yes,5
2082.5126312193556,1,3,47,Rural,Low,269739.93,Yes,No,5
1332.1966666768196,4,1,36,Suburban,Medium,211338.96,No,No,2
1669.8093147322304,3,1,69,Rural,Low,201528.03,Yes,Yes,4
2611.201080825251,1,1,55,Urban,Low,380137.72,Yes,No,5
2031.0896149061439,1,2,24,Urban,Low,304288.72,No,Yes,1
1060.2665180269169,1,2,78,Suburban,Medium,126383.14,Yes,Yes,4
1101.5041763602994,5,3,52,Urban,High,213348.47,Yes,No,3
2081.042846323388,2,2,86,Rural,Medium,240585.22,Yes,No,4
2431.195287958844,4,3,51,Suburban,Medium,364393.13,Yes,No,2
1191.1892706869248,5,1,23,Rural,Medium,204288.86,No,Yes,1
2224.856303748254,4,1,42,Rural,High,344124.91,No,No,3
2665.1717537448594,3,1,96,Urban,High,362662.94,No,No,1
2943.9294939793194,2,1,84,Urban,High,424722.9,Yes,Yes,2
2165.6113799299383,4,1,34,Suburban,High,343940.82,Yes,Yes,2
2253.401297276237,4,2,93,Suburban,High,315682.01,Yes,Yes,1
933.407786185928,2,2,39,Suburban,High,154559.32,No,No,5
3049.8762739979948,3,1,29,Suburban,Medium,472142.58,No,No,3
1712.2548934519393,3,2,89,Rural,Medium,223334.73,No,Yes,1
1533.2644207874794,4,1,47,Urban,Low,221542.56,Yes,Yes,1
1872.3969327801876,2,1,94,Rural,Low,200964.06,Yes,No,2
2755.8367070927156,1,3,86,Suburban,Low,353329.76,Yes,No,2
3104.023023771774,1,2,33,Rural,Low,433181.78,No,Yes,3
2062.704339737922,5,2,46,Urban,Medium,333685.05,No,Yes,4
2499.0420863018276,2,2,24,Rural,High,379861.33,No,No,4
2021.602024342752,3,1,73,Suburban,Medium,281925.01,No,No,3
1481.1022634909082,5,2,60,Suburban,High,254780.86,Yes,No,4
2738.3718353941454,3,3,11,Rural,Low,424682.21,No,No,1
1688.9362598218054,5,1,70,Suburban,High,264402.68,Yes,No,5
2767.765386685941,3,3,92,Urban,High,406240.48,Yes,Yes,4
2649.270664884542,4,2,30,Urban,Low,438998.2,No,Yes,3
2307.0181319786043,3,1,33,Rural,Medium,352142.72,Yes,Yes,2
2914.4873781271763,2,1,79,Rural,Low,355858.77,No,Yes,3
3116.1730165928693,5,2,82,Suburban,Medium,462620.17,No,No,5
1912.3783185178443,1,1,12,Rural,High,299443.06,No,No,1
1595.6029407917845,4,1,24,Urban,Low,271580.0,No,No,5
1067.8650813717638,3,2,31,Rural,Low,158733.59,Yes,Yes,2
3122.341127715128,1,1,24,Rural,Medium,450284.4,Yes,No,4
1780.158995540775,5,3,73,Suburban,Low,271133.69,No,No,4
2567.51842855087,4,2,46,Urban,Low,401976.78,Yes,No,2
1629.3723162452584,4,3,51,Suburban,Medium,266410.49,No,Yes,2
2769.1328204560177,4,1,81,Suburban,Low,379414.45,No,No,3
1649.9412040922934,1,3,57,Rural,Low,201103.88,Yes,Yes,2
1404.1404331913284,5,2,22,Urban,Low,250812.37,No,Yes,1
1895.746784523125,3,1,33,Urban,High,307719.98,No,No,4
1734.1121495191815,5,2,47,Rural,High,295538.88,Yes,No,5
2298.149892730606,4,2,1,Suburban,Low,388312.9,Yes,Yes,3
1974.3025364037383,5,2,27,Urban,Medium,350704.5,No,Yes,3
2313.8511972759607,3,3,58,Rural,Low,319501.02,Yes,Yes,5
1854.489263457353,5,1,7,Rural,Medium,333793.42,Yes,Yes,2
1667.4463144905974,4,1,36,Rural,Low,231070.79,Yes,Yes,1
1708.2197260519633,4,3,4,Suburban,High,321630.2,No,Yes,1
3022.469399015513,3,3,28,Urban,Low,462382.74,No,Yes,4
2112.585466113468,2,3,17,Rural,Medium,330277.17,Yes,Yes,5
1008.1188952734777,5,3,49,Urban,High,187374.21,No,Yes,4
1739.8954932729596,4,2,58,Urban,Low,249452.86,Yes,Yes,3
2048.433016237938,5,3,52,Urban,Low,338611.76,No,Yes,4
2922.6998406251896,3,2,18,Urban,Low,487303.67,No,No,4
2514.3493579449496,1,2,52,Urban,Low,358074.2,No,Yes,3
1539.1410817590424,1,1,82,Suburban,High,173976.68,No,Yes,2
3209.1778767862256,4,1,66,Rural,Low,452950.36,No,No,3
1984.4198175992613,3,2,48,Urban,Medium,324854.06,No,Yes,4
2623.1649055374724,3,3,5,Rural,Low,417641.67,No,Yes,4
1422.4957513000486,5,3,90,Suburban,Medium,207561.78,Yes,No,5
800.9184523745512,4,2,7,Suburban,Low,166768.02,Yes,No,3
1295.7842548158196,1,3,9,Urban,Low,219831.35,No,Yes,3
500.0,3,3,36,Urban,High,110386.03,Yes,No,1
3056.044663626454,3,1,8,Urban,Medium,516427.14,No,Yes,3
2107.266459443208,1,3,82,Suburban,High,283163.52,No,No,5
1537.6779907759842,5,2,48,Rural,High,241170.19,No,Yes,1
2226.3120149900606,5,1,96,Urban,High,338587.27,Yes,No,5
2094.667018090083,5,3,60,Suburban,High,341971.78,No,No,4
2310.4666978069954,5,3,98,Suburban,Medium,327417.92,Yes,Yes,1
2604.7657005681344,4,3,94,Urban,High,381989.91,No,Yes,5
1855.0394234874923,5,1,79,Urban,High,301014.41,No,Yes,4
1560.0803469495065,5,1,61,Suburban,Low,254591.51,Yes,Yes,5
2413.887607185959,4,3,13,Urban,Medium,421302.02,Yes,Yes,5
2401.166388942233,3,1,83,Rural,Low,286074.51,No,Yes,2
2050.3679040606726,2,2,33,Urban,High,349179.27,Yes,No,5
3088.7770943403866,5,3,59,Urban,Low,479329.03,No,No,5
1781.088938569174,2,2,54,Suburban,High,256452.78,No,Yes,4
1550.0710141823658,1,1,47,Rural,Low,182184.35,Yes,Yes,5
2209.045713753301,2,2,7,Suburban,Low,362325.07,Yes,No,4
1662.5310715432508,1,3,4,Urban,Medium,309372.86,No,No,5
2247.758262072448,2,3,70,Rural,Medium,313981.53,No,No,4
1583.4958720802802,5,1,64,Suburban,Low,226509.48,No,No,5
1799.8788585340571,2,1,15,Urban,Medium,312004.32,Yes,No,1
2945.4202100195826,3,3,25,Urban,Medium,481691.48,No,No,4
1797.2063216261606,2,1,72,Suburban,High,264721.94,Yes,No,4
1600.5742279913518,1,3,28,Urban,High,274488.07,Yes,No,5
2585.33939435325,3,1,26,Rural,High,400049.2,No,Yes,4
1474.4790248566533,2,2,41,Suburban,Medium,234790.8,Yes,No,5
1653.528384926466,1,2,87,Suburban,Medium,185680.76,No,Yes,5
2288.2805602544972,1,3,45,Urban,High,358640.44,Yes,No,1
2469.205711936646,5,3,73,Rural,High,363560.42,No,No,4
2610.238195540537,1,2,6,Urban,High,457309.95,Yes,No,2
1626.3890838897576,3,1,91,Urban,Low,181371.18,Yes,Yes,2
2298.00433649306,4,2,19,Urban,Medium,402863.65,No,No,3
1766.9459002279102,1,3,43,Suburban,Low,239260.05,Yes,No,2
1697.1721832446838,3,3,97,Suburban,Medium,219032.56,Yes,Yes,2
2601.6063911461424,4,2,92,Urban,Low,347639.9,No,Yes,3
1725.2228020702069,2,3,53,Urban,Medium,252652.75,No,Yes,3
2139.10229801049,1,1,40,Suburban,Low,300591.13,No,No,5
2077.7897346153195,5,3,1,Rural,Low,354326.12,No,No,5
1464.6228118307486,2,2,65,Urban,Low,184767.33,Yes,No,5
2483.0464276781604,5,1,59,Urban,Medium,392191.37,No,Yes,2
2280.1404468394767,3,1,16,Urban,Medium,368646.11,No,No,3
1006.8546940647896,3,1,93,Suburban,High,102800.62,No,Yes,3
2138.7105556186716,4,1,73,Urban,High,330593.27,Yes,Yes,5
1613.5132829166896,5,2,31,Rural,Medium,245076.97,No,Yes,4
2548.5376532063137,3,3,50,Urban,High,408638.89,No,Yes,4
1277.300081609621,5,2,60,Rural,Low,183296.82,Yes,Yes,2
1821.761515685228,3,3,70,Suburban,High,277631.61,Yes,Yes,2
2181.012275494233,5,2,21,Rural,High,382054.27,No,No,1
2027.1701470709377,4,1,80,Suburban,Low,266584.4,No,No,5
2381.4791283569857,2,2,14,Suburban,Medium,377381.51,No,Yes,4
1240.7890069953555,1,1,37,Suburban,Low,161618.6,No,No,5
2825.957168433689,3,3,57,Rural,High,402519.0,Yes,Yes,2
2262.5723293941355,5,2,59,Rural,High,359143.32,No,Yes,5
2679.859106500448,3,1,78,Suburban,Low,360593.43,No,No,3
2437.1200846166207,3,1,90,Suburban,High,344054.94,No,No,1
1994.1949427724783,1,3,45,Rural,High,280509.44,No,No,3
1357.9008945444198,4,1,0,Rural,High,253624.11,No,Yes,2
1718.2234093756497,1,2,42,Suburban,Medium,263493.91,Yes,Yes,4
2794.7816664312886,2,1,29,Rural,High,441469.12,Yes,No,1
2692.7188908281914,2,1,44,Suburban,High,386867.13,No,No,2
1690.200009948155,2,3,8,Rural,Low,262318.31,Yes,Yes,3
590.8478568989105,2,2,54,Suburban,Medium,73796.27,Yes,No,4
1893.6551328474407,2,2,23,Urban,High,330687.24,No,No,1
1856.1485559354417,5,2,40,Rural,Medium,307884.19,Yes,Yes,4
1875.1136939798084,3,3,7,Rural,Low,313810.99,Yes,Yes,5
2264.2696009157007,5,3,10,Suburban,Medium,408733.63,No,Yes,3
2438.1062896608314,5,2,28,Suburban,Low,403583.59,Yes,Yes,1
2495.149773549762,1,3,25,Suburban,Low,367492.32,No,Yes,1
2222.8545700676837,1,1,70,Suburban,Low,287833.89,Yes,Yes,3
1099.614649038682,5,1,39,Rural,Medium,176810.27,No,No,3
1829.4001336533522,2,1,9,Suburban,High,325195.91,Yes,No,2
3152.044891774595,4,3,90,Suburban,Medium,443683.29,No,Yes,3
2187.1083674012393,3,2,67,Urban,Low,305221.94,Yes,No,2
2183.9097842219326,2,2,34,Suburban,Low,320597.55,No,No,1
2179.742969886929,1,3,53,Rural,Medium,298918.64,No,No,3
2207.689811252995,5,2,23,Urban,High,406842.49,No,Yes,3
808.4439094570384,1,2,59,Rural,High,102452.28,No,Yes,5
1880.2378415444657,3,1,57,Urban,High,297835.31,No,No,2
1981.0535841026553,5,2,25,Rural,High,330582.72,No,Yes,5
2640.747699626706,4,2,58,Urban,Low,403667.65,Yes,No,4
2023.836447311148,5,3,26,Rural,Low,305382.88,Yes,No,2
1176.7443066990295,1,2,58,Urban,Low,159428.09,Yes,Yes,1
2215.0445780858763,2,1,29,Rural,Medium,315796.28,Yes,No,5
1598.0876758786274,1,1,31,Suburban,Medium,240177.52,No,No,2
1391.6071794592913,3,2,58,Rural,High,205256.93,No,Yes,5
1582.9204766417097,4,1,25,Rural,Medium,241342.38,No,No,3
2271.2521148322576,3,3,92,Urban,High,329043.83,No,Yes,4
2629.3806198800344,3,2,41,Suburban,High,430056.84,No,No,3
2241.4649725887934,2,3,83,Rural,High,308162.94,Yes,No,3
2316.0116118085107,1,2,23,Urban,High,384254.54,No,No,4
2236.5226364190007,2,1,33,Urban,Low,351720.17,No,No,5
2050.663588430234,2,3,0,Suburban,Medium,365526.76,No,No,1
2348.465317481379,5,3,80,Rural,Medium,341767.57,Yes,Yes,4
790.6122664652896,1,1,95,Suburban,Medium,57410.8,No,Yes,5
2055.5441756524165,5,1,49,Urban,High,351097.07,Yes,Yes,2
1477.5374826888742,1,3,21,Suburban,High,266577.03,Yes,Yes,2
2581.4512862720694,2,1,86,Suburban,High,348754.11,Yes,No,3
1926.4223473915697,4,3,24,Urban,Medium,337944.28,No,No,1
2015.4740441339152,5,1,94,Suburban,Low,256526.65,Yes,No,1
1247.4640628730983,1,2,80,Rural,High,128008.28,Yes,Yes,5
2508.415444506426,5,3,85,Rural,Low,338609.92,Yes,No,1
2313.6640601369045,1,2,78,Urban,Medium,324467.85,Yes,Yes,4
2278.4739411702517,5,3,28,Suburban,Low,377537.07,No,Yes,2
1593.4885739155889,4,2,80,Urban,High,240728.74,No,Yes,2
1613.180077530935,1,1,70,Urban,High,219567.77,Yes,No,5
2111.7997272229527,4,3,63,Suburban,Medium,318939.32,No,Yes,1
1652.7507948759744,4,1,50,Rural,High,234904.74,Yes,Yes,3
2217.4464813386694,4,2,25,Rural,Low,352229.38,Yes,Yes,4
919.543698616639,5,3,88,Urban,Medium,128960.38,No,No,3
1756.2277217967037,3,3,48,Rural,High,278004.48,No,Yes,1
2898.3767327132455,2,2,35,Rural,High,450339.08,Yes,No,1
2219.742913997882,3,3,69,Urban,High,341397.43,Yes,No,1
2083.3968322654964,3,3,38,Suburban,Medium,360334.65,No,Yes,1
2992.6132678356785,5,2,40,Rural,Medium,472885.49,Yes,No,2
832.0231905992821,3,3,3,Suburban,High,192978.28,No,Yes,5
1592.3444426059464,3,3,13,Urban,High,308169.21,Yes,No,1
1799.4134141263055,5,1,85,Urban,Low,246126.43,Yes,Yes,2
2429.175616502695,2,3,85,Rural,Medium,314800.27,Yes,No,5
2437.828181614118,2,2,45,Rural,Low,312655.43,Yes,Yes,5
1566.996645508687,3,2,24,Suburban,High,289015.02,No,No,2
2498.977161071275,2,1,52,Suburban,High,365838.75,Yes,Yes,3
1798.3426163391462,5,1,30,Rural,Low,263592.45,Yes,No,1
2605.8198128245836,4,3,4,Suburban,Medium,468365.82,Yes,No,4
1483.6786509389713,1,1,40,Suburban,Medium,212669.84,Yes,No,5
1938.3442004669198,5,1,62,Suburban,High,314471.99,Yes,No,2
1754.9163423117197,2,1,27,Urban,Medium,298652.68,Yes,Yes,5
2528.015185782857,3,3,72,Urban,Medium,385590.91,Yes,No,2
1738.6093917169146,2,2,44,Suburban,Low,246342.33,No,No,5
1978.775735494122,3,2,47,Suburban,High,307636.62,No,No,3
2253.4056988315247,1,1,88,Urban,Low,278221.71,Yes,Yes,3
2272.6292415130597,4,1,62,Urban,Medium,339737.31,Yes,Yes,2
2443.4763037365856,4,2,30,Urban,Low,397030.1,Yes,Yes,1
2105.5623884223332,5,1,63,Suburban,High,336424.03,Yes,Yes,1
1790.8755423600844,1,2,65,Rural,Low,186189.77,No,Yes,5
1825.1506273206248,5,1,77,Urban,Low,271447.3,No,Yes,2
2012.836157603806,1,3,59,Urban,Medium,296847.01,Yes,Yes,4
2124.796238037192,1,3,8,Urban,Low,343847.16,Yes,No,5
1926.4141760757818,4,3,93,Suburban,Low,250301.44,No,Yes,1
2009.6017104827736,1,2,84,Suburban,Low,236076.88,No,Yes,5
1241.3730697139472,1,3,91,Suburban,Medium,142181.69,No,Yes,1
2333.677642227339,2,3,97,Urban,High,323857.63,No,Yes,5
2090.556144444715,1,3,41,Suburban,High,328426.65,Yes,No,2
2500.935206770544,4,1,34,Suburban,High,406839.49,No,Yes,4
2000.0802537035424,4,1,73,Suburban,High,290830.68,No,Yes,2
1130.8012107391069,4,1,99,Suburban,Medium,135748.31,No,Yes,2
1820.7769053466625,3,1,76,Suburban,Low,229468.18,Yes,No,1
1900.0350384407916,5,1,97,Rural,High,240856.84,No,No,5
2371.4516527167993,1,1,25,Urban,Medium,380267.08,No,No,4
964.8632277433026,3,1,81,Suburban,High,103520.35,Yes,No,1
2020.5897584744675,4,3,72,Rural,Medium,282162.21,No,Yes,1
2256.837607896653,4,3,89,Urban,High,318855.69,Yes,Yes,3
1669.2560573592402,4,1,1,Suburban,High,331964.47,Yes,Yes,3
2037.3140049084236,1,2,47,Urban,Medium,296806.65,Yes,Yes,4
1686.4817454250779,3,1,47,Urban,High,266576.26,Yes,Yes,3
1635.2135333898048,3,3,73,Rural,High,224737.23,Yes,Yes,3
1795.7900749343414,2,3,68,Urban,Low,256707.97,No,No,5
1644.6540037664945,5,2,91,Suburban,Low,208410.3,No,Yes,5
2341.809155968166,4,3,79,Rural,High,333981.19,Yes,No,4
1632.524061582311,2,2,94,Suburban,Low,193027.97,Yes,No,1
1548.5449964760364,1,3,23,Suburban,Low,241026.96,No,Yes,1
2883.9643334197667,2,2,49,Suburban,Low,414102.78,Yes,Yes,3
2480.370005912018,4,3,52,Suburban,Medium,390224.39,No,No,5
1069.2433196703998,2,1,73,Urban,Low,127302.54,Yes,Yes,2
1617.6158550737332,4,2,57,Suburban,Low,230823.48,No,No,3
2121.2314858613554,2,3,44,Rural,Medium,324372.74,No,No,4
2161.877533615747,4,1,23,Urban,High,367047.25,Yes,Yes,1
1254.7535671315532,3,3,36,Urban,Low,212757.34,Yes,No,4
2579.282746411161,2,3,25,Urban,Low,408362.62,No,Yes,3
2412.612209590813,3,1,19,Urban,High,432221.62,No,No,4
2240.9508160201694,5,2,12,Suburban,High,415471.25,Yes,No,3
2678.3642453560606,5,1,85,Rural,Low,334683.89,No,Yes,4
2226.144996285459,5,1,20,Urban,Medium,405060.96,No,No,5
2224.2904396259237,2,3,93,Rural,Low,248140.41,No,No,5
2778.839635911121,5,2,67,Suburban,Low,425950.32,No,No,5
2550.6097903638542,3,3,7,Rural,Low,386949.81,No,Yes,4
1579.2462705442344,3,1,85,Urban,High,218023.78,Yes,No,4
2316.5975893359578,5,3,56,Rural,Medium,357440.24,Yes,No,3
1667.866067520709,5,3,76,Suburban,Low,219820.48,Yes,Yes,4
2252.077275475139,1,3,99,Urban,High,288868.58,Yes,No,1
2238.306753509907,1,1,32,Suburban,Medium,332601.96,No,Yes,3
1308.266343772007,2,1,77,Suburban,High,176259.15,Yes,No,1
1939.0771943444825,1,3,89,Rural,Medium,215336.86,Yes,Yes,3
2132.628511790201,3,2,74,Urban,Medium,307037.8,Yes,No,3
1781.8549045029215,3,2,70,Urban,Low,246634.15,No,No,1
2157.3549711953797,2,1,74,Rural,High,292637.68,No,No,3
2402.9488885005344,2,1,2,Urban,High,399477.19,Yes,No,2
1984.7034678846221,4,1,81,Rural,Medium,273013.59,No,No,1
2112.2997383541297,1,2,67,Suburban,Medium,288143.93,No,Yes,4
2691.7120392779875,4,2,9,Rural,Medium,441400.98,Yes,No,2
2236.598291612613,5,2,94,Urban,High,322771.19,Yes,No,1
2100.4121448372366,3,1,11,Rural,Medium,328960.45,Yes,Yes,5
1520.9603101793195,2,2,51,Suburban,High,209779.2,Yes,Yes,2
2335.5130056944245,5,1,33,Rural,High,411377.63,Yes,No,3
2165.074974695969,4,3,20,Urban,High,401806.84,Yes,Yes,1
2641.869716850704,5,3,15,Suburban,Medium,452437.86,Yes,No,5
2023.4392716516556,5,3,27,Urban,Medium,371013.64,No,Yes,5
1091.8667499330022,2,3,61,Urban,High,167180.1,No,No,4
1149.939565585869,1,2,28,Rural,Low,146333.64,Yes,No,4
2367.8403818798665,2,2,36,Urban,Low,370281.05,No,No,5
1714.9032011509235,2,1,69,Urban,Low,222444.97,Yes,No,3
2218.383875555249,1,2,58,Rural,Low,254469.44,No,Yes,1
2057.116322251178,1,1,26,Rural,Medium,305405.85,Yes,No,4
1916.5801661530397,2,2,83,Urban,Medium,256231.27,No,Yes,5
1951.8193572058883,1,3,21,Urban,Medium,323626.83,No,No,5
1567.3052474773867,3,2,1,Urban,Low,283958.41,No,Yes,5
1992.1111555501645,5,2,17,Urban,High,392616.39,Yes,No,2
1707.7532836028006,5,1,84,Suburban,Low,229222.4,Yes,No,2
1813.8717399371476,4,1,5,Urban,Medium,346060.41,Yes,Yes,4
1838.1754776454195,2,3,22,Urban,Medium,310652.32,No,Yes,1
1886.6533650506403,5,2,97,Rural,Medium,241395.57,Yes,No,2
2461.0867282535432,5,2,13,Rural,High,428951.0,No,Yes,2
1935.1045853976532,5,2,58,Suburban,Medium,311982.22,Yes,No,5
2511.8511682950493,1,3,67,Urban,Low,343163.77,Yes,Yes,5
2768.927475663241,1,3,79,Urban,Medium,386317.06,No,Yes,5
2427.4723255280746,5,3,20,Rural,Low,391933.86,No,No,4
2267.2342675342557,3,3,82,Urban,Medium,304403.68,No,No,4
2163.41610474176,1,2,92,Rural,Low,225353.48,No,Yes,4
2432.679354525035,5,3,24,Suburban,High,418173.69,Yes,Yes,2
2044.6803692981198,4,3,39,Rural,Low,310679.46,No,Yes,1
2492.2849229785993,5,1,82,Suburban,High,368020.18,Yes,No,3
2307.052902644842,2,1,61,Urban,Medium,339966.0,No,Yes,3
1820.0797696098061,5,3,76,Urban,Low,279654.99,No,No,4
2447.925440051403,2,3,21,Suburban,Low,377482.18,No,Yes,4
2045.7400029887842,4,1,27,Rural,Low,312474.53,No,No,1
1946.933996193842,4,1,8,Suburban,Low,317852.32,No,Yes,1
1761.9004198005064,3,2,16,Suburban,Low,263757.18,Yes,Yes,4
2083.009423937286,5,1,33,Urban,High,388547.4,Yes,Yes,2
2498.231307706492,1,2,4,Urban,High,414347.39,Yes,No,4
2444.4700027965187,3,3,6,Rural,Medium,406865.58,Yes,Yes,1
2176.6968987294786,3,2,30,Urban,Low,334731.13,No,Yes,4
2299.8218203625174,2,3,92,Urban,High,312928.61,Yes,Yes,2
2635.848395761279,3,3,70,Suburban,Medium,390498.36,No,No,5
1925.0168544145695,3,3,71,Urban,Low,284271.61,No,No,4
1442.2899982348968,3,1,49,Suburban,Low,202048.87,Yes,No,2
2650.564926089286,2,1,33,Suburban,Medium,403986.0,No,No,4
1735.1108739846409,4,2,80,Suburban,Low,218596.6,Yes,No,1
1654.8309383280478,3,3,3,Rural,Low,262210.05,Yes,Yes,4
